pmid	pmcid	doi	journal	year	title	reason_not_readable
34297923	PMC8530265	10.1016/j.cell.2021.06.031	Cell	2021	Preservation of vision after CaMKII-mediated protection of retinal ganglion cells.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34324837	PMC8967342	10.1016/j.cell.2021.07.001	Cell	2021	The microbiota coordinates diurnal rhythms in innate immunity with the circadian clock.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34289345	PMC8380731	10.1016/j.cell.2021.06.028	Cell	2021	Control of gasdermin D oligomerization and pyroptosis by the Ragulator-Rag-mTORC1 pathway.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34314701	PMC8635409	10.1016/j.cell.2021.07.003	Cell	2021	ELAVL4, splicing, and glutamatergic dysfunction precede neuron loss in MAPT mutation cerebral organoids.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34256014	PMC9020749	10.1016/j.cell.2021.06.019	Cell	2021	Gut-microbiota-targeted diets modulate human immune status.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34237254	PMC8316372	10.1016/j.cell.2021.05.023	Cell	2021	Translocated microbiome composition determines immunological outcome in treated HIV infection.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34233165	PMC9122259	10.1016/j.cell.2021.06.018	Cell	2021	GABA-receptive microglia selectively sculpt developing inhibitory circuits.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34233164	PMC8513799	10.1016/j.cell.2021.06.009	Cell	2021	A prion-like protein regulator of seed germination undergoes hydration-dependent phase separation.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34260899	PMC8591710	10.1016/j.cell.2021.06.025	Cell	2021	Meiotic recombination mirrors patterns of germline replication in mice and humans.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34214472	PMC8329841	10.1016/j.cell.2021.06.004	Cell	2021	Humans with inherited T cell CD28 deficiency are susceptible to skin papillomaviruses but are otherwise healthy.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34214471	PMC8312479	10.1016/j.cell.2021.05.026	Cell	2021	Modularity and robustness of frontal cortical networks.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34265281	PMC8241654	10.1016/j.cell.2021.06.029	Cell	2021	Structure-guided T cell vaccine design for SARS-CoV-2 variants and sarbecoviruses.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34237253	PMC8710130	10.1016/j.cell.2021.06.023	Cell	2021	Molecular topography of an entire nervous system.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34297930	PMC8566693	10.1016/j.cell.2021.06.024	Cell	2021	Fibroblasts: Origins, definitions, and functions in health and disease.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34233163	PMC8349839	10.1016/j.cell.2021.06.022	Cell	2021	NNT mediates redox-dependent pigmentation via a UVB- and MITF-independent mechanism.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34174187	PMC8316438	10.1016/j.cell.2021.05.039	Cell	2021	The single-cell epigenomic and transcriptional landscape of immunity to influenza vaccination.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34171309	PMC8684350	10.1016/j.cell.2021.05.038	Cell	2021	Pharmacologic modulation of RNA splicing enhances anti-tumor immunity.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34216539	PMC8621950	10.1016/j.cell.2021.05.045	Cell	2021	Metabolic modeling of single Th17 cells reveals regulators of autoimmunity.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34214470	PMC8844704	10.1016/j.cell.2021.06.001	Cell	2021	A neural circuit state change underlying skilled movements.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34157301	PMC8390950	10.1016/j.cell.2021.05.028	Cell	2021	A local regulatory T cell feedback circuit maintains immune homeostasis by pruning self-activated T cells.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34171308	PMC8273140	10.1016/j.cell.2021.05.022	Cell	2021	Representational geometry of perceptual decisions in the monkey parietal cortex.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34139175	PMC8277531	10.1016/j.cell.2021.05.019	Cell	2021	Scap structures highlight key role for rotation of intertwined luminal loops in cholesterol sensing.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34133943	PMC8396370	10.1016/j.cell.2021.05.017	Cell	2021	Sneezing reflex is mediated by a peptidergic pathway from nose to brainstem.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34133940	PMC8287763	10.1016/j.cell.2021.05.015	Cell	2021	Budding epithelial morphogenesis driven by cell-matrix versus cell-cell adhesion.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34129837	PMC8359928	10.1016/j.cell.2021.05.013	Cell	2021	Human oral mucosa cell atlas reveals a stromal-neutrophil axis regulating tissue immunity.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34157302	PMC8664158	10.1016/j.cell.2021.05.027	Cell	2021	Expansion of tumor-associated Treg cells upon disruption of a CTLA-4-dependent feedback loop.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34115981	PMC8238917	10.1016/j.cell.2021.05.010	Cell	2021	Microscopic examination of spatial transcriptome using Seq-Scope.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34107286	PMC8887629	10.1016/j.cell.2021.05.004	Cell	2021	Structural analysis of the full-length human LRRK2.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34115980	PMC8402948	10.1016/j.cell.2021.05.008	Cell	2021	DMA-tudor interaction modules control the specificity of in vivo condensates.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34171319	PMC8336675	10.1016/j.cell.2021.05.036	Cell	2021	Inflammatory adaptation in barrier tissues.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34133941	PMC8166510	10.1016/j.cell.2021.05.040	Cell	2021	Low-dose Ad26.COV2.S protection against SARS-CoV-2 challenge in rhesus macaques.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34077751	PMC8559771	10.1016/j.cell.2021.05.001	Cell	2021	Protective neutralizing antibodies from human survivors of Crimean-Congo hemorrhagic fever.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34062120	PMC8276836	10.1016/j.cell.2021.04.047	Cell	2021	TRIM7 inhibits enterovirus replication and promotes emergence of a viral variant with increased pathogenicity.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34115970	PMC8370710	10.1016/j.cell.2021.05.016	Cell	2021	Seq-ing out cell types across the isocortex and hippocampal formation.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34043941	PMC8240950	10.1016/j.cell.2021.04.035	Cell	2021	Efficient embryonic homozygous gene conversion via RAD51-enhanced interhomolog repair.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34004147	PMC8567840	10.1016/j.cell.2021.04.022	Cell	2021	The PP2A-Integrator-CDK9 axis fine-tunes transcription and can be targeted therapeutically in cancer.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34004145	PMC9097497	10.1016/j.cell.2021.04.023	Cell	2021	Small RNAs are modified with N-glycans and displayed on the surface of living cells.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34004146	PMC8195859	10.1016/j.cell.2021.04.021	Cell	2021	A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34022140	PMC8221529	10.1016/j.cell.2021.04.036	Cell	2021	Pathogenic ubiquitination of GSDMB inhibits NK cell bactericidal functions.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34019793	PMC8479759	10.1016/j.cell.2021.04.038	Cell	2021	Single-cell protein activity analysis identifies recurrence-associated renal tumor macrophages.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33979654	PMC8183334	10.1016/j.cell.2021.04.012	Cell	2021	Dynamic imaging of nascent RNA reveals general principles of transcription dynamics and stochastic splice site selection.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33961781	PMC8165030	10.1016/j.cell.2021.04.011	Cell	2021	Dual proteome-scale networks reveal cell-specific remodeling of the human interactome.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33979655	PMC8195854	10.1016/j.cell.2021.04.017	Cell	2021	Phase precession in the human hippocampus and entorhinal cortex.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33932338	PMC8450001	10.1016/j.cell.2021.04.002	Cell	2021	Vertebrate cells differentially interpret ciliary and extraciliary cAMP.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33964209	PMC10712736	10.1016/j.cell.2021.04.016	Cell	2021	Neutrophil elastase selectively kills cancer cells and attenuates tumorigenesis.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33932339	PMC8214809	10.1016/j.cell.2021.04.003	Cell	2021	A cellular and spatial map of the choroid plexus across brain ventricles and ages.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34015271	PMC8064835	10.1016/j.cell.2021.04.032	Cell	2021	B cell genomics behind cross-neutralization of SARS-CoV-2 variants and SARS-CoV.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33989548	PMC12168897	10.1016/j.cell.2021.04.015	Cell	2021	Mechanisms and disease consequences of nonalcoholic fatty liver disease.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33891876	PMC8152331	10.1016/j.cell.2021.03.048	Cell	2021	Chaperone-mediated autophagy prevents collapse of the neuronal metastable proteome.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33932340	PMC8209957	10.1016/j.cell.2021.04.001	Cell	2021	LanCLs add glutathione to dehydroamino acids generated at phosphorylated sites in the proteome.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33915107	PMC8122087	10.1016/j.cell.2021.03.043	Cell	2021	Psychedelic-inspired drug discovery using an engineered biosensor.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33878291	PMC8087656	10.1016/j.cell.2021.03.011	Cell	2021	The bone microenvironment invigorates metastatic seeds for further dissemination.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33861951	PMC8684294	10.1016/j.cell.2021.03.047	Cell	2021	Prefrontal deep projection neurons enable cognitive flexibility via persistent feedback monitoring.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33864768	PMC8651477	10.1016/j.cell.2021.03.050	Cell	2021	Population-scale tissue transcriptomics maps long non-coding RNAs to complex disease.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33857424	PMC9310669	10.1016/j.cell.2021.03.030	Cell	2021	Synthetic lethality-mediated precision oncology via the tumor transcriptome.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33861952	PMC8122079	10.1016/j.cell.2021.03.046	Cell	2021	Wave-like dopamine dynamics as a mechanism for spatiotemporal credit assignment.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33852912	PMC8491234	10.1016/j.cell.2021.03.032	Cell	2021	Reducing acetylated tau is neuroprotective in brain injury.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33848464	PMC8087657	10.1016/j.cell.2021.03.007	Cell	2021	Programmable protein circuit design.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33798439	PMC8459793	10.1016/j.cell.2021.02.055	Cell	2021	The next horizon in precision oncology: Proteogenomics to inform cancer diagnosis and treatment.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33838111	PMC8376083	10.1016/j.cell.2021.03.025	Cell	2021	Genome-wide programmable transcriptional memory by CRISPR-based epigenome editing.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33770501	PMC8276595	10.1016/j.cell.2021.03.006	Cell	2021	Dual modes of CRISPR-associated transposon homing.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33765443	PMC8344805	10.1016/j.cell.2021.02.048	Cell	2021	Genetically engineered myeloid cells rebalance the core immune suppression program in metastasis.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33765440	PMC8052305	10.1016/j.cell.2021.03.002	Cell	2021	Nonpeptidergic neurons suppress mast cells via glutamate to maintain skin homeostasis.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
33735609	PMC8135066	10.1016/j.cell.2021.02.049	Cell	2021	Structure and gating mechanism of the α7 nicotinic acetylcholine receptor.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
